687835.0,20121207
687835.0,20121210
687835.0,20121211
679415.0,20121212
676139.0,20121213
676139.0,20121214
676139.0,20121217
698931.0,20121218
698931.0,20121219
698931.0,20121220
698226.0,20121221
698226.0,20121224
698226.0,20121225
693976.0,20121226
682872.0,20121227
677526.0,20121228
686271.0,20121231
686271.0,20130104
715446.0,20130107
720846.0,20130108
760188.0,20130109
758658.0,20130110
741873.0,20130111
741873.0,20130114
752226.0,20130115
797888.0,20130116
758207.0,20130117
758207.0,20130118
758207.0,20130121
758207.0,20130122
758207.0,20130123
750377.0,20130124
753171.0,20130125
709729.0,20130128
709729.0,20130129
709729.0,20130130
688295.0,20130131
688295.0,20130201
688295.0,20130204
711406.0,20130205
708148.0,20130206
708148.0,20130207
708148.0,20130208
728098.0,20130218
728098.0,20130219
728098.0,20130220
728098.0,20130221
728098.0,20130222
728098.0,20130225
728098.0,20130226
728098.0,20130227
728098.0,20130228
728098.0,20130301
728098.0,20130304
728098.0,20130305
732928.0,20130306
731800.0,20130307
731800.0,20130308
731800.0,20130311
731800.0,20130312
731800.0,20130313
731800.0,20130314
731800.0,20130315
731800.0,20130318
731800.0,20130319
731800.0,20130320
731800.0,20130321
731800.0,20130322
722890.0,20130325
722890.0,20130326
722890.0,20130327
703690.0,20130328
703690.0,20130329
703690.0,20130401
703690.0,20130402
702475.0,20130403
702475.0,20130408
702475.0,20130409
702475.0,20130410
687163.0,20130411
687163.0,20130412
687163.0,20130415
687163.0,20130416
687163.0,20130417
687163.0,20130418
687163.0,20130419
687163.0,20130422
687163.0,20130423
687163.0,20130424
687163.0,20130425
687163.0,20130426
676999.0,20130502
674122.0,20130503
674122.0,20130506
683050.0,20130507
683050.0,20130508
683050.0,20130509
683050.0,20130510
707062.0,20130513
691690.0,20130514
716417.0,20130515
716417.0,20130516
716417.0,20130517
716417.0,20130520
705120.0,20130521
704138.0,20130522
702857.0,20130523
702857.0,20130524
702857.0,20130527
704649.0,20130528
704649.0,20130529
704649.0,20130530
694153.0,20130531
686859.0,20130603
638402.0,20130604
628271.0,20130605
628271.0,20130606
628271.0,20130607
628271.0,20130613
628271.0,20130614
628271.0,20130617
628271.0,20130618
628271.0,20130619
626139.0,20130620
626139.0,20130621
626139.0,20130624
630593.0,20130625
630593.0,20130626
630593.0,20130627
630593.0,20130628
630593.0,20130701
630593.0,20130702
630593.0,20130703
630593.0,20130704
653289.0,20130705
641355.0,20130708
627497.0,20130709
623312.0,20130710
623312.0,20130711
623312.0,20130712
623312.0,20130715
633626.0,20130716
658450.0,20130717
681402.0,20130718
681402.0,20130719
681402.0,20130722
724955.0,20130723
724955.0,20130724
723787.0,20130725
723787.0,20130726
701246.0,20130729
701246.0,20130730
689726.0,20130731
689726.0,20130801
689726.0,20130802
698398.0,20130805
693048.0,20130806
693048.0,20130807
693048.0,20130808
687224.0,20130809
687224.0,20130812
687224.0,20130813
687224.0,20130814
712582.0,20130815
685720.0,20130816
685720.0,20130819
685720.0,20130820
745626.0,20130821
777021.0,20130822
768453.0,20130823
768453.0,20130826
768453.0,20130827
768453.0,20130828
792037.0,20130829
820428.0,20130830
834900.0,20130902
807486.0,20130903
807486.0,20130904
807486.0,20130905
807486.0,20130906
807486.0,20130909
807486.0,20130910
1007388.0,20130911
975235.0,20130912
975235.0,20130913
975235.0,20130916
972205.0,20130917
972205.0,20130918
972205.0,20130923
963875.0,20130924
943613.0,20130925
889881.0,20130926
833356.0,20130927
833356.0,20130930
833356.0,20131008
819501.0,20131009
832573.0,20131010
853363.0,20131011
853363.0,20131014
863345.0,20131015
848771.0,20131016
848771.0,20131017
843903.0,20131018
843903.0,20131021
843903.0,20131022
827700.0,20131023
882869.0,20131024
849059.0,20131025
849059.0,20131028
849059.0,20131029
849059.0,20131030
849059.0,20131031
849059.0,20131101
857372.0,20131104
857372.0,20131105
857372.0,20131106
857372.0,20131107
828321.0,20131108
828321.0,20131111
841775.0,20131112
826050.0,20131113
826050.0,20131114
826050.0,20131115
858602.0,20131118
912710.0,20131119
913280.0,20131120
887297.0,20131121
887297.0,20131122
901442.0,20131125
901442.0,20131126
920894.0,20131127
982226.0,20131128
1000307.0,20131129
1019456.0,20131202
985320.0,20131203
961000.0,20131204
929023.0,20131205
871395.0,20131206
900039.0,20131209
900039.0,20131210
900039.0,20131211
900039.0,20131212
900039.0,20131213
888511.0,20131216
811021.0,20131217
802589.0,20131218
802589.0,20131219
782877.0,20131220
782877.0,20131223
782877.0,20131224
742705.0,20131225
725362.0,20131226
725362.0,20131227
725362.0,20131230
712110.0,20131231
712110.0,20140102
790715.0,20140103
778115.0,20140106
759255.0,20140107
759255.0,20140108
759255.0,20140109
753155.0,20140110
735731.0,20140113
735731.0,20140114
735731.0,20140115
739083.0,20140116
739083.0,20140117
739083.0,20140120
739083.0,20140121
739083.0,20140122
726011.0,20140123
769886.0,20140124
787545.0,20140127
768375.0,20140128
760452.0,20140129
793274.0,20140130
797114.0,20140207
784738.0,20140210
801958.0,20140211
819757.0,20140212
794537.0,20140213
797645.0,20140214
809494.0,20140217
818294.0,20140218
823658.0,20140219
838590.0,20140220
881889.0,20140221
898676.0,20140224
898206.0,20140225
915733.0,20140226
894718.0,20140227
894718.0,20140228
907926.0,20140303
906606.0,20140304
907061.0,20140305
905661.0,20140306
900069.0,20140307
1055137.0,20140310
1055137.0,20140311
978179.0,20140312
978179.0,20140313
978179.0,20140314
978179.0,20140317
964438.0,20140318
964438.0,20140319
964438.0,20140320
957334.0,20140321
957334.0,20140324
980158.0,20140325
980158.0,20140326
961832.0,20140327
951887.0,20140328
1004162.0,20140331
1004162.0,20140401
1004162.0,20140402
1004162.0,20140403
1004162.0,20140404
1004162.0,20140408
1004162.0,20140409
994444.0,20140410
1018318.0,20140411
1018318.0,20140414
992119.0,20140415
992119.0,20140416
992119.0,20140417
916373.0,20140418
916373.0,20140421
875863.0,20140422
875863.0,20140423
875863.0,20140424
875863.0,20140425
875863.0,20140428
875863.0,20140429
875863.0,20140430
875863.0,20140505
875863.0,20140506
875863.0,20140507
875863.0,20140508
875863.0,20140509
875863.0,20140512
864903.0,20140513
864903.0,20140514
864903.0,20140515
864903.0,20140516
846303.0,20140519
846303.0,20140520
846303.0,20140521
846303.0,20140522
832353.0,20140523
829833.0,20140526
835545.0,20140527
835545.0,20140528
835545.0,20140529
835545.0,20140530
835545.0,20140603
865863.0,20140604
865863.0,20140605
863750.0,20140606
863750.0,20140609
863750.0,20140610
863750.0,20140611
863750.0,20140612
863750.0,20140613
863750.0,20140616
848246.0,20140617
842198.0,20140618
842198.0,20140619
818078.0,20140620
818078.0,20140623
818078.0,20140624
818078.0,20140625
818078.0,20140626
818078.0,20140627
818078.0,20140630
843090.0,20140701
839938.0,20140702
966491.0,20140703
940241.0,20140704
934931.0,20140707
934931.0,20140708
921821.0,20140709
921821.0,20140710
961437.0,20140711
933524.0,20140714
933524.0,20140715
871772.0,20140716
835934.0,20140717
835934.0,20140718
835934.0,20140721
835934.0,20140722
878603.0,20140723
878603.0,20140724
878603.0,20140725
878603.0,20140728
878603.0,20140729
965603.0,20140730
965603.0,20140731
1007756.0,20140801
1007772.0,20140804
987520.0,20140805
970825.0,20140806
954814.0,20140807
936384.0,20140808
936384.0,20140811
936384.0,20140812
936384.0,20140813
924432.0,20140814
921299.0,20140815
921299.0,20140818
935159.0,20140819
935159.0,20140820
952949.0,20140821
1000914.0,20140822
1000914.0,20140825
986835.0,20140826
986835.0,20140827
965899.0,20140828
905671.0,20140829
895291.0,20140901
895291.0,20140902
895291.0,20140903
895291.0,20140904
879145.0,20140905
882235.0,20140909
879837.0,20140910
935403.0,20140911
912923.0,20140912
904799.0,20140915
891989.0,20140916
879862.0,20140917
879862.0,20140918
888346.0,20140919
894976.0,20140922
894976.0,20140923
885096.0,20140924
893940.0,20140925
889267.0,20140926
889267.0,20140929
889267.0,20140930
919445.0,20141008
919445.0,20141009
919445.0,20141010
913747.0,20141013
928868.0,20141014
916700.0,20141015
918302.0,20141016
905154.0,20141017
902886.0,20141020
852780.0,20141021
852780.0,20141022
852780.0,20141023
852780.0,20141024
852780.0,20141027
843582.0,20141028
843582.0,20141029
843582.0,20141030
843582.0,20141031
847622.0,20141103
847622.0,20141104
841862.0,20141105
841862.0,20141106
789829.0,20141107
789829.0,20141110
789829.0,20141111
789829.0,20141112
794901.0,20141113
803885.0,20141114
768245.0,20141117
761795.0,20141118
761795.0,20141119
761981.0,20141120
755905.0,20141121
755905.0,20141124
755905.0,20141125
755905.0,20141126
756610.0,20141127
776943.0,20141128
772491.0,20141201
807435.0,20141202
867795.0,20141203
872094.0,20141204
884970.0,20141205
880320.0,20141208
988862.0,20141209
945723.0,20141210
946185.0,20141211
963730.0,20141212
936071.0,20141215
892907.0,20141216
892907.0,20141217
892907.0,20141218
892739.0,20141219
967019.0,20141222
919729.0,20141223
886500.0,20141224
885800.0,20141225
896194.0,20141226
857782.0,20141229
857782.0,20141230
857782.0,20141231
857782.0,20141231
